DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt
2026-01-17 20:00:00,378.8,155.8,11.3,4.336
2026-01-17 20:15:00,378.8,155.5,11.5,4.336
2026-01-17 20:30:00,379.0,154.8,11.6,4.336
2026-01-17 20:45:00,378.8,156.2,11.7,4.336
2026-01-17 21:00:00,379.8,156.2,11.9,4.336
2026-01-17 21:15:00,380.2,156.8,12.0,4.336
2026-01-17 21:30:00,380.7,156.3,12.2,4.336
2026-01-17 21:45:00,380.7,154.8,12.3,4.321
2026-01-17 22:00:00,380.5,157.7,12.4,4.336
2026-01-17 22:15:00,380.5,158.3,12.4,4.321
2026-01-17 22:30:00,380.5,157.0,12.4,4.336
2026-01-17 22:45:00,380.8,156.5,12.4,4.336
2026-01-17 23:00:00,382.0,156.2,12.4,4.321
2026-01-17 23:15:00,381.5,157.5,12.4,4.336
2026-01-17 23:30:00,380.3,157.2,12.4,4.336
2026-01-17 23:45:00,379.7,158.2,12.4,4.321
2026-01-18 00:00:00,378.3,157.0,12.4,4.321
2026-01-18 00:15:00,377.8,158.0,12.3,4.245
2026-01-18 00:30:00,377.8,157.8,12.3,4.23
2026-01-18 00:45:00,377.8,158.3,12.3,4.215
2026-01-18 01:00:00,378.0,157.0,12.2,4.139
2026-01-18 01:15:00,378.2,156.7,12.1,4.139
2026-01-18 01:30:00,378.3,159.0,12.1,4.124
2026-01-18 01:45:00,378.7,157.3,12.0,4.124
2026-01-18 02:00:00,378.8,157.0,11.9,4.124
2026-01-18 02:15:00,380.0,157.7,11.8,4.124
2026-01-18 02:30:00,380.7,157.0,11.7,4.124
2026-01-18 02:45:00,381.2,156.2,11.7,4.139
2026-01-18 03:00:00,381.3,156.2,11.6,4.124
2026-01-18 03:15:00,381.5,156.2,11.5,4.124
2026-01-18 03:30:00,381.7,156.5,11.4,4.124
2026-01-18 03:45:00,381.8,156.7,11.3,4.124
2026-01-18 04:00:00,381.0,156.7,11.2,4.124
2026-01-18 04:15:00,381.2,156.7,11.2,4.124
2026-01-18 04:30:00,381.2,156.2,11.1,4.124
2026-01-18 04:45:00,381.2,156.5,11.1,4.124
2026-01-18 05:00:00,380.2,156.8,11.1,4.124
2026-01-18 05:15:00,380.2,157.2,11.1,4.124
2026-01-18 05:30:00,379.5,157.0,11.0,4.124
2026-01-18 05:45:00,379.5,155.8,11.0,4.124
2026-01-18 06:00:00,379.7,156.7,11.0,4.124
2026-01-18 06:15:00,379.0,157.2,11.0,4.124
2026-01-18 06:30:00,379.3,156.0,10.9,4.124
2026-01-18 06:45:00,379.7,156.2,10.9,4.109
2026-01-18 07:30:00,379.7,156.0,10.77,4.124
2026-01-18 07:45:00,379.8,155.8,10.7,4.124
2026-01-18 08:15:00,380.0,156.5,10.7,4.124
2026-01-18 08:30:00,379.8,156.5,10.7,4.124
2026-01-18 08:45:00,379.8,155.2,10.67,4.124
2026-01-18 09:30:00,381.0,155.3,10.6,4.124
2026-01-18 09:45:00,381.7,156.7,10.6,4.124
2026-01-18 10:00:00,382.2,157.0,10.6,4.124
2026-01-18 10:15:00,382.8,156.3,10.6,4.124
2026-01-18 10:30:00,383.5,157.0,10.6,4.124
2026-01-18 10:45:00,384.2,157.0,10.6,4.124
2026-01-18 11:00:00,384.0,156.0,10.6,4.124
2026-01-18 11:45:00,382.8,157.3,10.5,4.109
2026-01-18 12:00:00,382.5,157.0,10.5,4.124
